2.805486168509316371e+02,2.691733471356702125e+02,2.685178947914823198e+02,2.671435592310882612e+02,2.664881068869003116e+02,2.660018035347608816e+02,2.651349149505123250e+02,2.634011377820152120e+02,2.627879726858394065e+02,2.622593820856878892e+02,2.617730787335484592e+02,2.614982116214696362e+02,2.612656317574029572e+02,2.606736102852332237e+02,2.577864875308399064e+02
1.683664847154922411e+07,1.615398099090118706e+07,1.611464513235083595e+07,1.603216671926138923e+07,1.599283086071103625e+07,1.596364619146400131e+07,1.591162134628450312e+07,1.580757165592551045e+07,1.577077359470098652e+07,1.573905112812812254e+07,1.570986645888108760e+07,1.569337077626319975e+07,1.567941289097114094e+07,1.564388372840953059e+07,1.558170769392671809e+07
