5007.64	5007.64
5255.41	5255.41
4543.93	4543.93
4532.76	4532.76
4845.25	4845.25
5403.83	5403.83
5047.93	5047.93
5118.42	5118.42
5128.43	5128.43
4950.33	4950.33
4737.08	4737.08
4643.43	4643.43
5040.89	5040.89
