3374.6	3781.58
2668.21	2957.13
2138.43	2404.65
1672.65	1882.08
1626.95	1953.91
1651.25	1916.3
1683.2	1953.79
1713.6	1980.81
1732.94	2004.21
2217.5	2016.73
1639.18	1917.55
1608.16	1896.79
1611.88	1868
