4053.18	4053.18
4379.45	4379.45
4590.91	4590.91
4858.22	4858.22
5152.6	5152.6
5312.89	5312.89
4903.44	4903.44
5018.09	5018.09
5116.51	5116.51
5211.22	5211.22
4790.84	4790.84
4703.45	4703.45
4572.05	4572.05
